Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Cow,Angus,6.4,Female,454.4,Weakness,Anorexia,Anemia,Weight Loss,5 days,Yes,No,Yes,No,No,No,No,No,No,38.7°C,61.0,Parasitic Infection
Cow,Simmental,11.3,Male,611.9,Nasal Discharge,Diarrhea,Lameness,Fever,12 days,Yes,No,Yes,No,No,Yes,No,No,No,39.2°C,50.0,Foot and Mouth Disease
Cow,Ayrshire,5.13,Female,447.66,Dehydration,Nasal Discharge,Anemia,Labored Breathing,13 days,No,No,No,No,No,No,No,No,No,39.0°C,81.67,Parasitic Infection
Cow,Ayrshire,8.73,Female,103.19,Fever,Weakness,Diarrhea,Dehydration,7 days,Yes,No,Yes,No,No,No,,,,39.2,76.06,Salmonellosis
Cow,Shorthorn,11.0,Male,717.9,Skin Lesions,Anemia,Eye Discharge,Nasal Discharge,3 weeks,No,No,Yes,No,No,No,No,No,No,39.3°C,63.0,Parasitic Infection
Cow,Holstein,7.0,Female,650.0,Coughing,Nasal Discharge,Appetite Loss,Fever,5 days,Yes,No,No,Yes,Yes,No,No,Yes,No,39.4°C,79.0,Bovine Tuberculosis
Cow,Ayrshire,8.9,Female,468.3,Weakness,Labored Breathing,Dehydration,Lameness,12 days,No,No,Yes,No,No,No,No,No,No,38.4°C,56.0,Parasitic Infection
Cow,Brahman,10.19,Female,507.52,Weakness,Eye Discharge,Coughing,Fever,15 hours,Yes,No,Yes,No,No,No,Yes,No,Yes,39.3°C,63.32,Bovine Viral Diarrhea
Cow,Simmental,1.1,Female,432.5,Labored Breathing,Nasal Discharge,Skin Lesions,Fever,9 days,Yes,No,No,Yes,Yes,No,No,No,No,39.7°C,48.0,Respiratory Disease
Cow,Sahiwal,7.46,Male,672.37,Lameness,Skin Lesions,Labored Breathing,Coughing,9 days,Yes,No,No,No,No,Yes,Yes,No,No,40.1°C,72.99,Foot and Mouth Disease
Cow,Aberdeen Angus,6.61,Female,214.28,Nasal Discharge,<missing>,Fever,Coughing,10 days,Yes,Yes,No,No,Yes,No,,,,44.3,98.96,Bovine Respiratory Syncytial Virus
Cow,Dexter,6.72,Female,463.85,Weakness,Diarrhea,Weight Loss,Labored Breathing,7 days,Yes,No,No,No,No,No,No,No,No,39.3°C,50.25,Parasitic Infection
Cow,Angus,9.8,Male,578.7,Fever,Nasal Discharge,Diarrhea,Weakness,2 days,No,No,No,Yes,Yes,No,No,Yes,No,39.9°C,78.0,Respiratory Disease
Cow,Red Angus,4.58,Female,721.13,Lethargy,Nasal Discharge,Decreased Milk Yield,Fever,7 days,Yes,No,No,Yes,Yes,No,No,Yes,No,39.8°C,82.11,Bovine Respiratory Disease
Cow,Red Poll,6.98,Female,674.57,<missing>,Decreased Milk Yield,Lethargy,Coughing,5 days,Yes,No,Yes,Yes,No,Yes,No,No,No,39.6°C,84.75,Mastitis
Cow,Jersey,3.28,Male,615.16,Nasal Discharge,Labored Breathing,Fever,Coughing,5 days,Yes,No,No,Yes,Yes,No,No,Yes,No,40.1°C,90.82,Foot and Mouth Disease
Cow,Dexter,2.16,Female,507.65,Lameness,Labored Breathing,Dehydration,Vomiting,22 hours,Yes,No,No,No,No,No,No,No,No,39.9°C,88.35,Mastitis
Cow,Limousin,2.3,Male,496.5,Skin Lesions,Weakness,Coughing,Fever,3 days,Yes,No,No,No,No,Yes,Yes,No,No,39.6°C,77.0,Foot and Mouth Disease
Cow,Hereford,2.1,Male,490.2,Anorexia,Skin Lesions,Coughing,Labored Breathing,13 days,No,No,No,No,Yes,No,No,Yes,No,39.3°C,75.0,Respiratory Disease
Cow,Red Angus,1.7,Male,558.9,Nasal Discharge,Weakness,Vomiting,Skin Lesions,17 hours,No,No,No,Yes,No,No,No,Yes,No,39.9°C,82.0,Respiratory Disease
Cow,Red Angus,10.5,Male,610.6,Eye Discharge,Anorexia,Fever,Labored Breathing,5 weeks,Yes,No,No,No,No,Yes,Yes,No,No,39.4°C,82.0,Foot and Mouth Disease
Cow,Dexter,0.73,Male,527.71,Respiratory Signs,Anorexia,<missing>,Skin Lesions,11 days,No,No,Yes,Yes,Yes,Yes,No,Yes,No,38.9°C,109.1,Bovine Viral Diarrhea
Cow,Sahiwal,4.22,Female,524.33,Fever,Lameness,Diarrhea,Labored Breathing,7 days,No,No,No,Yes,Yes,No,No,Yes,No,39.4°C,51.64,Respiratory Disease
Cow,Simmental,6.68,Female,454.13,Fever,Skin Lesions,Lameness,Eye Discharge,8 days,No,No,No,No,No,Yes,Yes,No,No,40.1°C,52.09,Foot and Mouth Disease
Cow,Red Angus,6.78,Female,697.93,Fever,Diarrhea,Skin Lesions,Diarrhea,7 weeks,Yes,No,Yes,No,No,No,No,Yes,Yes,39.2°C,55.26,Bovine Viral Diarrhea
Cow,Belted Galloway,2.2,Female,490.8,Swollen Udder,Labored Breathing,Fever,Vomiting,12 days,Yes,No,No,No,No,No,No,No,No,40.1°C,63.0,Mastitis
Cow,Hereford,4.97,Male,518.92,Eye Discharge,<missing>,Reduced Appetite,Vomiting,8 hours,Yes,No,No,No,No,No,No,No,No,39.6°C,67.79,Mastitis
Cow,Holstein,8.5,Female,206.26,Diarrhea,<missing>,Poor Appetite,Weight Loss,5 days,Yes,Yes,No,No,No,No,,,,38.59,78.97,Johnes Disease
Cow,Holstein,1.49,Female,592.09,Diarrhea,Abdominal Pain,Loss Of Appetite,Reduced Milk Production,8 days,Yes,No,Yes,No,No,No,No,No,No,40.1°C,62.11,Bovine Coccidiosis
Cow,Simmental,4.0,Female,700.0,Coughing,Loss Of Appetite,Lethargy,Fever,6 days,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,39.4°C,100.0,Bovine Respiratory Disease
Cow,Simmental,7.8,Male,364.3,Fever,Dehydration,Weakness,Lameness,6 weeks,Yes,No,Yes,No,No,Yes,Yes,No,No,40.2°C,64.0,Foot and Mouth Disease
Cow,Red Angus,6.89,Male,491.61,Nasal Discharge,Nasal Discharge,<missing>,Diarrhea,9 days,No,No,No,Yes,No,No,No,Yes,No,40.3°C,71.02,Respiratory Disease
Cow,Red Angus,5.23,Male,547.85,Nasal Discharge,Lethargy,Coughing,Fever,7 days,Yes,Yes,Yes,Yes,No,Yes,,,,37.59,95.4,Bovine Respiratory Disease
Cow,Belted Galloway,5.91,Female,409.13,Dehydration,Weakness,Coughing,<missing>,7 days,Yes,No,No,No,No,No,No,No,No,38.6°C,76.81,Mastitis
Cow,Angus,7.0,Male,407.1,Eye Discharge,Weakness,Diarrhea,Nasal Discharge,8 weeks,No,No,Yes,No,No,No,No,No,No,39.1°C,57.0,Parasitic Infection
Cow,Red Poll,5.1,Female,552.4,Nasal Discharge,Coughing,Fever,Labored Breathing,4 days,Yes,No,Yes,No,No,No,No,No,No,38.8°C,71.0,Parasitic Infection
Cow,Brahman,6.26,Female,695.44,Fever,Anorexia,Nasal Discharge,Fever,9 days,Yes,No,No,No,No,No,No,No,No,39.4°C,84.1,Mastitis
Cow,Holstein,4.0,Male,700.0,Coughing,Loss Of Appetite,Lethargy,Fever,5 days,Yes,Yes,No,No,Yes,No,Yes,No,Yes,39.3°C,77.0,Bovine Respiratory Disease
Cow,Jersey,7.43,Male,167.0,Weight Loss,Diarrhea,Weakness,<missing>,21 days,Yes,Yes,Yes,Yes,No,No,,,,41.29,74.36,Johnes Disease
Cow,Sahiwal,7.5,Female,125.6,Fever,Coughing,Labored Breathing,Nasal Discharge,17 days,No,No,No,Yes,No,No,,,,41.2,95.0,Bovine Respiratory Syncytial Virus
Cow,Belted Galloway,9.57,Female,286.12,Coughing,Fever,Nasal Discharge,Lethargy,20 days,Yes,Yes,No,Yes,No,No,,,,41.26,91.12,Bovine Respiratory Disease
Cow,Sahiwal,2.22,Female,639.99,Weakness,Fever,Lameness,Nasal Discharge,7 days,Yes,No,No,No,No,No,No,No,No,39.0°C,53.35,Parasitic Infection
Cow,Guernsey,4.22,Female,528.32,Nasal Discharge,Dehydration,Labored Breathing,Skin Lesions,7 days,Yes,No,No,Yes,No,No,No,Yes,No,39.0°C,62.61,Respiratory Disease
Cow,Sahiwal,0.88,Female,388.45,Bloody Feces,Weakness,<missing>,Loss Of Appetite,18 days,Yes,No,Yes,No,No,No,No,No,No,39.4°C,109.0,Bovine Coccidiosis
Cow,Angus,9.01,Female,468.44,Coughing,Fever,Skin Lesions,Labored Breathing,14 days,Yes,No,No,No,No,No,Yes,No,No,39.1°C,72.77,Mastitis
Cow,Gir,12.22,Female,581.25,Lameness,Diarrhea,Nasal Discharge,Fever,12 days,Yes,No,Yes,No,No,Yes,No,No,No,39.2°C,47.72,Foot and Mouth Disease
Cow,Limousin,7.36,Female,501.33,Nasal Discharge,<missing>,Fever,Skin Lesions,1 days,Yes,No,No,No,No,Yes,Yes,No,No,40.6°C,57.76,Foot and Mouth Disease
Cow,Brown Swiss,9.96,Female,529.0,Diarrhea,Dehydration,Coughing,Skin Lesions,5 days,Yes,No,No,No,No,No,No,Yes,No,39.5°C,68.66,Mastitis
Cow,Shorthorn,1.2,Female,709.2,Loss Of Appetite,Diarrhea,Bloody Feces,Weakness,19 days,Yes,No,Yes,No,No,No,No,No,No,40.1°C,68.0,Bovine Coccidiosis
Cow,Simmental,1.4,Female,592.07,Rumen Issues,Skin Lesions,Skin Lesions,Fever,1 weeks,Yes,No,No,No,No,Yes,Yes,No,No,40.5°C,57.0,Foot and Mouth Disease
Cow,Belted Galloway,5.3,Female,639.9,Anorexia,Vomiting,Fever,Coughing,6 days,Yes,No,No,Yes,No,No,No,Yes,No,40.1°C,50.0,Respiratory Disease
Cow,Belted Galloway,3.5,Male,417.5,Fever,Weakness,Lameness,Labored Breathing,10 days,Yes,No,Yes,No,No,Yes,Yes,No,No,39.1°C,55.0,Foot and Mouth Disease
Cow,Gir,7.42,Male,213.49,Weight Loss,Poor Appetite,Weakness,Diarrhea,5 days,Yes,Yes,No,No,No,No,,,,38.17,77.75,Johnes Disease
Cow,Gir,4.68,Female,583.03,Lameness,Weakness,Fever,Anorexia,2 days,Yes,No,No,No,No,No,No,No,No,39.3°C,65.45,Mastitis
Cow,Red Angus,2.4,Male,565.9,Fever,Diarrhea,Anemia,Eye Discharge,10 days,No,No,Yes,No,No,No,No,No,No,38.9°C,79.0,Parasitic Infection
Cow,Dexter,9.6,Male,651.1,Labored Breathing,Anorexia,Weakness,Coughing,20 hours,No,No,No,Yes,Yes,No,No,Yes,No,39.5°C,55.0,Respiratory Disease
Cow,Red Poll,11.14,Female,593.81,Labored Breathing,<missing>,Weakness,Anorexia,13 days,No,No,No,Yes,Yes,No,Yes,Yes,Yes,39.8°C,57.9,Respiratory Disease
Cow,Red Angus,2.77,Male,567.14,Coughing,Diarrhea,Labored Breathing,Dehydration,7 days,No,Yes,No,No,No,No,No,No,No,39.8°C,67.24,Parasitic Infection
Cow,Jersey,11.8,Female,565.2,Skin Lesions,Labored Breathing,Coughing,Labored Breathing,10 days,No,No,No,Yes,Yes,No,No,No,Yes,40.4°C,81.0,Respiratory Disease
Cow,Shorthorn,3.14,Female,676.17,Lethargy,Fever,Loss Of Appetite,Coughing,5 days,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,39.4°C,97.05,Bovine Respiratory Disease
Cow,Angus,9.3,Male,105.4,Coughing,Fever,Nasal Discharge,Lethargy,10 days,Yes,No,Yes,No,No,No,,,,40.9,88.0,Bovine Respiratory Disease
Cow,Guernsey,3.05,Female,565.76,Labored Breathing,Lameness,Nasal Discharge,<missing>,9 days,No,No,No,Yes,Yes,No,No,Yes,No,39.7°C,63.24,Respiratory Disease
Cow,Brown Swiss,2.4,Male,554.4,Vomiting,Labored Breathing,Fever,Lameness,6 days,Yes,No,Yes,No,No,No,No,No,Yes,40.8°C,53.0,Bovine Viral Diarrhea
Cow,Gir,4.85,Male,663.06,Anorexia,Coughing,Fever,Vomiting,6 days,Yes,No,No,Yes,No,No,No,Yes,No,40.1°C,46.13,Respiratory Disease
Cow,Dexter,10.15,Male,431.7,<missing>,Coughing,Anorexia,Dehydration,8 weeks,No,No,Yes,No,No,No,No,No,No,38.6°C,83.35,Parasitic Infection
Cow,Charolais,9.8,Female,499.0,Skin Lesions,Fever,Labored Breathing,Coughing,14 days,Yes,No,No,No,No,No,Yes,No,No,39.1°C,68.0,Mastitis
Cow,Guernsey,4.83,Female,613.95,Nasal Discharge,Labored Breathing,Diarrhea,<missing>,4 days,Yes,No,No,No,No,No,Yes,No,No,38.6°C,78.38,Parasitic Infection
Cow,Sahiwal,2.47,Male,504.01,Labored Breathing,Vomiting,Fever,Lameness,6 days,Yes,No,Yes,No,No,No,No,No,Yes,40.8°C,57.57,Bovine Viral Diarrhea
Cow,Charolais,5.14,Male,500.31,Dehydration,Diarrhea,<missing>,Anorexia,7 days,No,No,Yes,Yes,No,No,No,Yes,No,39.1°C,80.04,Bovine Viral Diarrhea
Cow,Aberdeen Angus,0.46,Male,426.06,Diarrhea,Diarrhea,Eye Discharge,<missing>,10 days,No,No,Yes,No,No,No,No,No,No,38.9°C,140.98,Parasitic Infection
Cow,Charolais,11.94,Male,491.37,Nasal Discharge,Lameness,Eye Discharge,Skin Lesions,1 days,No,No,No,Yes,Yes,No,No,Yes,No,39.6°C,67.49,Respiratory Disease
Cow,Dexter,5.25,Female,510.51,Diarrhea,Diarrhea,Fever,Dehydration,11 days,No,No,Yes,No,Yes,No,No,Yes,No,40.2°C,77.18,Bovine Viral Diarrhea
Cow,Sahiwal,6.33,Female,462.88,Anorexia,Weakness,Weight Loss,Anemia,5 days,Yes,No,Yes,No,No,No,No,No,No,38.7°C,62.65,Parasitic Infection
Cow,Simmental,9.8,Male,831.5,Vomiting,Anorexia,Diarrhea,Coughing,14 days,No,No,No,Yes,No,No,No,Yes,No,41.0°C,68.0,Respiratory Disease
Cow,Aberdeen Angus,2.31,Male,443.97,Anorexia,Skin Lesions,Coughing,Labored Breathing,13 days,No,No,No,No,Yes,No,No,Yes,No,39.3°C,80.52,Respiratory Disease
Cow,Charolais,2.1,Female,625.5,Vomiting,Eye Discharge,Skin Lesions,Respiratory Signs,8 days,Yes,No,Yes,No,No,No,No,No,No,39.6°C,79.0,Bovine Viral Diarrhea
Cow,Limousin,7.1,Male,724.3,Diarrhea,Lameness,Coughing,Dehydration,9 days,Yes,No,Yes,No,No,No,No,No,No,38.7°C,81.0,Parasitic Infection
Cow,Angus,2.0,Male,485.8,Weakness,Dehydration,Loss Of Appetite,Bloody Feces,16 days,Yes,No,Yes,No,No,No,No,No,No,39.7°C,70.0,Bovine Coccidiosis
Cow,Sahiwal,5.96,Female,587.55,Diarrhea,Dehydration,Eye Discharge,Nasal Discharge,4 days,Yes,No,Yes,No,No,No,Yes,No,No,38.5°C,70.16,Parasitic Infection
Cow,Red Angus,4.29,Male,536.54,Lameness,Weakness,Nasal Discharge,Skin Lesions,4 days,Yes,No,Yes,Yes,No,Yes,No,No,No,39.1°C,72.8,Mastitis
Cow,Dexter,12.4,Female,560.35,Nasal Discharge,<missing>,Fever,Weakness,7 weeks,No,No,No,Yes,No,No,No,Yes,No,40.1°C,66.52,Respiratory Disease
Cow,Holstein,3.1,Male,593.7,Nasal Discharge,Labored Breathing,Swollen Udder,Fever,20 hours,Yes,No,No,No,No,Yes,No,No,No,40.1°C,74.0,Mastitis
Cow,Sahiwal,3.02,Female,579.4,Appetite Loss,Diarrhea,Lethargy,Decreased Milk Yield,8 days,Yes,No,Yes,No,No,No,No,No,No,39.7°C,76.3,Salmonellosis
Cow,Dexter,6.1,Female,637.8,Lameness,Fever,Eye Discharge,Swollen Udder,11 days,Yes,No,No,No,No,No,No,No,No,40.0°C,66.0,Mastitis
Cow,Charolais,8.2,Female,681.0,Nasal Discharge,Weakness,Lameness,Dehydration,8 hours,Yes,No,No,No,No,Yes,Yes,No,No,39.3°C,48.0,Foot and Mouth Disease
Cow,Simmental,1.01,Male,196.11,Nasal Discharge,Lethargy,Coughing,Fever,17 days,No,Yes,No,Yes,Yes,No,,,,37.58,102.28,Bovine Respiratory Disease
Cow,Dexter,5.4,Male,620.5,Lameness,Coughing,Fever,Skin Lesions,9 hours,Yes,No,No,No,No,No,No,No,No,38.7°C,69.0,Mastitis
Cow,Ayrshire,10.9,Male,533.2,Eye Discharge,Coughing,Fever,Anorexia,14 hours,Yes,No,No,Yes,Yes,No,No,Yes,No,40.5°C,68.0,Respiratory Disease
Cow,Jersey,5.17,Male,683.17,Weakness,Eye Discharge,Lameness,Diarrhea,6 days,Yes,No,No,No,No,No,Yes,No,No,40.4°C,85.71,Foot and Mouth Disease
Cow,Jersey,5.03,Female,482.36,Coughing,Lethargy,Nasal Discharge,Fever,5 days,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,39.5°C,82.95,Bovine Viral Diarrhea
Cow,Shorthorn,7.48,Female,518.44,Dehydration,<missing>,Vomiting,Anorexia,14 days,Yes,No,No,No,No,No,No,No,No,39.3°C,55.47,Mastitis
Cow,Angus,3.0,Female,379.1,Coughing,Fever,Nasal Discharge,Lethargy,3 days,Yes,Yes,Yes,No,No,No,,,,40.7,91.0,Bovine Respiratory Disease
Cow,Hereford,1.47,Female,498.15,Diarrhea,Lameness,Fever,Eye Discharge,5 days,No,No,Yes,No,No,No,No,No,No,38.9°C,72.39,Parasitic Infection
Cow,Simmental,4.8,Male,589.4,Lameness,Anorexia,Anemia,Diarrhea,4 weeks,No,No,No,No,No,No,No,No,No,38.8°C,65.0,Parasitic Infection
Cow,Angus,0.5,Male,390.0,Lameness,Dehydration,Fever,Fever,22 hours,Yes,Yes,No,No,No,Yes,Yes,No,No,39.7°C,111.0,Foot and Mouth Disease
Cow,Belted Galloway,2.28,Male,586.62,Coughing,Labored Breathing,Dehydration,Anorexia,8 days,No,No,No,Yes,Yes,No,No,No,No,39.6°C,58.97,Respiratory Disease
Cow,Red Angus,4.43,Female,564.89,Eye Discharge,Reduced Appetite,Nasal Discharge,Vomiting,8 hours,Yes,No,No,No,No,No,No,No,No,39.6°C,70.14,Mastitis
Cow,Jersey,3.9,Male,739.0,Eye Discharge,Lameness,Vomiting,Dehydration,6 days,Yes,No,No,No,No,Yes,Yes,No,No,40.8°C,55.0,Foot and Mouth Disease
Cow,Charolais,5.4,Female,547.8,Eye Discharge,Dehydration,Diarrhea,Vomiting,11 days,Yes,No,Yes,Yes,Yes,No,No,Yes,No,39.4°C,69.0,Bovine Viral Diarrhea
Cow,Hereford,4.26,Male,592.37,Appetite Loss,<missing>,Diarrhea,Dehydration,5 days,Yes,No,No,Yes,No,No,Yes,No,No,39.3°C,85.04,Bovine Coccidiosis
Cow,Hereford,7.3,Female,655.4,Labored Breathing,Skin Lesions,Coughing,Lameness,9 days,Yes,No,No,No,No,Yes,Yes,No,No,40.1°C,71.0,Foot and Mouth Disease
Cow,Shorthorn,4.58,Female,509.67,Anorexia,Fever,Labored Breathing,<missing>,13 days,Yes,No,No,No,No,No,No,No,No,39.8°C,75.42,Mastitis
Cow,Brahman,9.9,Female,593.2,Skin Lesions,Anorexia,Vomiting,Labored Breathing,13 days,No,No,No,Yes,No,No,No,Yes,No,40.2°C,51.0,Respiratory Disease
Cow,Jersey,3.0,Male,593.2,Anorexia,Dehydration,Vomiting,Eye Discharge,8 days,Yes,No,Yes,No,No,No,No,Yes,No,40.2°C,57.0,Bovine Viral Diarrhea
Cow,Dexter,4.3,Male,461.1,Diarrhea,Weakness,Lameness,Skin Lesions,13 days,No,No,No,No,No,No,No,No,No,40.2°C,72.0,Mastitis
Cow,Jersey,7.2,Male,421.7,Dehydration,Weakness,Labored Breathing,Vomiting,5 days,Yes,No,No,No,No,No,Yes,No,No,40.5°C,53.0,Mastitis
Cow,Hereford,3.14,Female,526.24,Diarrhea,Loss Of Appetite,Dehydration,Lethargy,5 days,Yes,Yes,No,No,No,Yes,No,No,Yes,39.3°C,83.29,Coccidiosis
Cow,Red Angus,0.54,Male,526.91,Labored Breathing,Coughing,Vomiting,Anorexia,10 days,No,No,Yes,No,No,No,No,No,No,38.3°C,139.59,Parasitic Infection
Cow,Brown Swiss,3.73,Female,389.33,Fever,<missing>,Skin Lesions,Vomiting,1 days,Yes,No,No,No,No,No,No,No,No,39.4°C,66.41,Parasitic Infection
Cow,Sahiwal,0.28,Female,547.65,Fever,Nasal Discharge,Anorexia,Diarrhea,12 hours,Yes,Yes,Yes,Yes,No,No,No,No,No,40.1°C,103.19,Bovine Viral Diarrhea
Cow,Angus,5.0,Female,650.0,Coughing,Loss Of Appetite,Lethargy,Fever,5 days,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,39.3°C,75.0,Bovine Tuberculosis
Cow,Holstein,1.0,Female,414.0,Coughing,Fever,Weakness,Lameness,7 days,Yes,No,No,No,No,No,No,No,No,38.7°C,50.0,Bovine Viral Diarrhea
Cow,Brown Swiss,8.5,Male,756.2,Fever,Diarrhea,Dehydration,Eye Discharge,5 weeks,Yes,No,Yes,Yes,Yes,No,No,No,No,39.9°C,68.0,Bovine Viral Diarrhea
Cow,Brahman,0.1,Male,447.8,Anorexia,Fever,Labored Breathing,Weakness,11 days,Yes,No,No,No,No,Yes,Yes,No,No,39.3°C,103.0,Foot and Mouth Disease
Cow,Dexter,10.59,Male,334.72,Diarrhea,Eye Discharge,Vomiting,Dehydration,10 days,No,No,No,No,No,No,No,No,No,39.7°C,47.11,Parasitic Infection
Cow,Charolais,10.7,Male,533.6,Rumen Issues,Coughing,Dehydration,Labored Breathing,13 days,Yes,No,No,No,No,Yes,Yes,No,No,40.1°C,78.0,Foot and Mouth Disease
Cow,Limousin,3.29,Male,569.14,Coughing,Lameness,Vomiting,Labored Breathing,13 days,Yes,No,No,No,No,No,Yes,No,Yes,39.9°C,63.87,Foot and Mouth Disease
Cow,Ayrshire,5.36,Male,392.82,Weakness,Vomiting,Diarrhea,Anorexia,9 days,No,No,Yes,Yes,No,No,No,No,No,40.5°C,66.61,Bovine Viral Diarrhea
Cow,Holstein,6.1,Male,576.5,Vomiting,Nasal Discharge,Labored Breathing,Lameness,14 hours,Yes,No,Yes,No,No,Yes,Yes,No,No,39.5°C,52.0,Foot and Mouth Disease
Cow,Sahiwal,7.99,Female,513.24,<missing>,Reduced Appetite,Nasal Discharge,Skin Lesions,3 days,Yes,No,No,No,No,No,No,No,No,39.5°C,86.74,Mastitis
Cow,Guernsey,1.67,Female,620.71,Weakness,<missing>,Abdominal Pain,Diarrhea,4 weeks,Yes,No,Yes,No,No,No,No,No,No,39.2°C,55.83,Bovine Coccidiosis
Cow,Dexter,11.7,Male,587.9,Dehydration,Anorexia,Labored Breathing,Weakness,13 days,No,No,No,Yes,Yes,No,Yes,Yes,Yes,39.8°C,55.0,Respiratory Disease
Cow,Shorthorn,6.65,Female,437.48,Nasal Discharge,<missing>,Diarrhea,Fever,11 days,Yes,No,No,No,No,No,No,No,No,39.2°C,72.93,Mastitis
Cow,Red Angus,10.3,Female,499.6,Coughing,Dehydration,Skin Lesions,Diarrhea,5 days,Yes,No,No,No,No,No,No,Yes,No,39.5°C,73.0,Mastitis
Cow,Jersey,3.0,Male,620.0,Diarrhea,Lethargy,Appetite Loss,Decreased Milk Yield,8 days,Yes,No,Yes,No,No,No,No,No,No,39.7°C,79.0,Salmonellosis
Cow,Guernsey,2.6,Male,711.5,Anorexia,Fever,Labored Breathing,Weight Loss,13 days,Yes,No,No,No,No,No,No,No,No,38.6°C,80.0,Parasitic Infection
Cow,Holstein,4.6,Male,586.9,Fever,Respiratory Signs,Diarrhea,Skin Lesions,12 days,No,No,Yes,Yes,No,No,Yes,Yes,No,39.8°C,54.0,Bovine Viral Diarrhea
Cow,Brahman,7.6,Female,595.14,Vomiting,<missing>,Labored Breathing,Nasal Discharge,12 days,No,No,No,Yes,Yes,No,No,Yes,No,39.7°C,85.28,Respiratory Disease
Cow,Limousin,5.49,Female,490.26,<missing>,Dehydration,Fever,Diarrhea,5 weeks,Yes,No,No,No,No,No,No,No,No,38.5°C,52.02,Parasitic Infection
Cow,Hereford,4.0,Female,475.4,Diarrhea,Lameness,Weakness,Vomiting,10 days,Yes,No,No,No,No,No,No,No,No,38.8°C,69.0,Parasitic Infection
Cow,Aberdeen Angus,8.65,Male,515.47,Vomiting,Lameness,Diarrhea,Labored Breathing,2 days,Yes,Yes,No,No,No,No,No,No,No,39.1°C,71.75,Parasitic Infection
Cow,Brahman,1.7,Male,628.9,Coughing,Fever,Diarrhea,Diarrhea,10 days,Yes,No,Yes,Yes,Yes,No,No,Yes,No,38.8°C,78.0,Bovine Viral Diarrhea
Cow,Charolais,11.98,Female,503.95,Dehydration,Weakness,Diarrhea,Eye Discharge,3 days,Yes,No,No,No,No,Yes,Yes,No,Yes,40.0°C,51.93,Foot and Mouth Disease
Cow,Charolais,2.1,Female,595.7,Vomiting,Labored Breathing,Coughing,Diarrhea,2 weeks,No,No,No,Yes,Yes,No,No,No,No,39.9°C,74.0,Respiratory Disease
Cow,Simmental,7.21,Male,644.19,Weakness,Weight Loss,Diarrhea,Poor Appetite,6 days,No,Yes,Yes,No,No,No,,,,37.31,66.3,Johnes Disease
Cow,Hereford,7.51,Female,509.39,Nasal Discharge,Fever,Weakness,<missing>,2 days,Yes,No,No,No,No,No,No,Yes,Yes,40.5°C,69.53,Respiratory Disease
Cow,Jersey,2.05,Male,542.76,Appetite Loss,Dehydration,Lethargy,Diarrhea,4 days,Yes,No,No,Yes,Yes,No,Yes,No,No,39.5°C,83.27,Cryptosporidiosis
Cow,Aberdeen Angus,4.74,Male,540.3,Diarrhea,<missing>,Eye Discharge,Fever,4 days,Yes,No,No,Yes,Yes,No,No,No,Yes,39.6°C,72.36,Respiratory Disease
Cow,Belted Galloway,2.8,Female,605.3,Dehydration,Labored Breathing,Diarrhea,Coughing,7 days,No,Yes,No,No,No,No,No,No,No,39.8°C,72.0,Parasitic Infection
Cow,Belted Galloway,4.2,Male,678.5,Anorexia,Vomiting,Weakness,Fever,6 days,Yes,No,Yes,No,No,No,No,Yes,Yes,39.8°C,63.0,Bovine Viral Diarrhea
Cow,Charolais,11.6,Female,610.2,Dehydration,Nasal Discharge,Labored Breathing,Skin Lesions,11 days,No,No,No,No,No,No,No,No,No,39.1°C,55.0,Parasitic Infection
Cow,Simmental,5.7,Male,550.3,Lameness,Anorexia,Nasal Discharge,Weakness,12 days,Yes,No,No,No,No,No,No,Yes,No,40.2°C,70.0,Respiratory Disease
Cow,Guernsey,0.5,Female,504.9,Labored Breathing,Anorexia,Coughing,Vomiting,10 days,No,No,Yes,No,No,No,No,No,No,38.3°C,133.0,Parasitic Infection
Cow,Holstein,0.3,Female,584.6,Fever,Nasal Discharge,Anorexia,Diarrhea,12 hours,Yes,Yes,Yes,Yes,No,No,No,No,No,40.1°C,104.0,Bovine Viral Diarrhea
Cow,Brown Swiss,8.7,Female,627.8,Labored Breathing,Fever,Nasal Discharge,Diarrhea,8 weeks,Yes,No,No,No,No,Yes,Yes,No,No,39.4°C,79.0,Foot and Mouth Disease
Cow,Belted Galloway,10.41,Female,580.72,Labored Breathing,Coughing,Vomiting,Nasal Discharge,7 hours,No,No,No,Yes,Yes,No,No,No,Yes,40.3°C,53.39,Respiratory Disease
Cow,Shorthorn,7.6,Male,537.2,Nasal Discharge,Eye Discharge,Diarrhea,Nasal Discharge,9 days,No,No,No,Yes,No,No,No,Yes,No,40.3°C,70.0,Respiratory Disease
Cow,Guernsey,4.42,Male,609.0,Reduced Appetite,<missing>,Coughing,Weakness,14 days,Yes,No,No,No,No,No,No,No,No,39.0°C,61.17,Mastitis
